track_id,track_name,artist_name,album_name,release_date,popularity,duration_ms,explicit,artist_genres,release_year
651FOK99Dh9QLzfDlJEKxP,The Theme - Remastered 2025,Miles Davis,Miles '55 (Remastered 2025),2025-08-22,19,352665,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues, jazz fusion",2025
60ovPnNZoOikahQf6PYNCW,S'Posin' - Remastered 2025,Miles Davis,Miles '55 (Remastered 2025),2025-08-22,19,314546,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues, jazz fusion",2025
0E8q2Fx2XuzXCO2NSAppkR,In A Sentimental Mood,"Duke Ellington, John Coltrane",Duke Ellington & John Coltrane,1963-02,66,255226,False,"bebop, big band, cool jazz, free jazz, hard bop, jazz, jazz blues, swing music",1963
3nmpWBz32DTzh4N9jaqhcA,Blue In Green,"Julian ""Cannonball"" Adderley, Jimmy Cobb, Wynton Kelly, Bill Evans, Miles Davis, John Coltrane, Paul Chambers",100 Masterpieces,2011-10-31,41,323451,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues, jazz fusion",2011
08vpoYvkrpb26cueROJiTk,So What,John Coltrane,Mister Day,2009-02-17,32,564013,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues",2009
0uPkCpuoERqrkBL06Art50,My One And Only Love,"John Coltrane, Johnny Hartman",John Coltrane And Johnny Hartman,1963-01-01,63,295240,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues, vocal jazz",1963
4rmCI9VWrwrJTJ8XQ80BMN,My Little Brown Book,"Duke Ellington, John Coltrane",Duke Ellington & John Coltrane,1963-02,62,319733,False,"bebop, big band, cool jazz, free jazz, hard bop, jazz, jazz blues, swing music",1963
5cAwEKmadsW4nCYe9QUvgU,Naima - Mono,John Coltrane,Giant Steps (Mono),1960,60,265049,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues",1960
37FfylvLEZP3IJarMlhFo2,Its Easy To Remember,John Coltrane,Playing Along,2016-05-05,32,167306,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues",2016
7AdG3B3MOM2vp1SGHwIbiE,Freddie Freeloader,"Miles Davis, John Coltrane","The Columbia Years, Vol. 4",2013-01-02,33,588044,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues, jazz fusion",2013
1XYjLEMA3Wywka73AtdFuO,Nancy (with the Laughing Face),"Jimmy Van Heusen, Phil Silvers, John Coltrane",Sax with Cocktails,2016-01-15,31,194613,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues",2016
2JOEPbuwVf0nafGnMSVEhH,My Favorite Things,John Coltrane,My Favorite Things (Deluxe Edition),1961,53,824133,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues",1961
39aFH33d9iPQSaRv1VKDHf,Things Ain't What They Used To Be - Remastered 2025,"Frank Wess, John Coltrane, Paul Quinichette, Mal Waldron, Doug Watkins, Art Taylor",Wheelin' And Dealin' (Remastered 2025),2025-08-22,26,507674,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues, swing music",2025
5rhvaOzP93sIYfovkH7aqi,Wheelin' - Remastered 2025,"Frank Wess, John Coltrane, Paul Quinichette, Mal Waldron, Doug Watkins, Art Taylor",Wheelin' And Dealin' (Remastered 2025),2025-08-22,25,684007,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues, swing music",2025
5ivImevG3fgPJR31uab3Fc,Robbins' Nest - Remastered 2025,"Frank Wess, John Coltrane, Paul Quinichette, Mal Waldron, Doug Watkins, Art Taylor",Wheelin' And Dealin' (Remastered 2025),2025-08-22,39,933741,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues, swing music",2025
3WAGTYKgZwxfs3ZqNSqPkl,Dealin' - Remastered 2025,"Frank Wess, John Coltrane, Paul Quinichette, Mal Waldron, Doug Watkins, Art Taylor",Wheelin' And Dealin' (Remastered 2025),2025-08-22,22,612949,False,"bebop, cool jazz, free jazz, hard bop, jazz, jazz blues, swing music",2025
3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,Aretha Franklin,Aretha Now,1968-06-14,75,216773,False,"classic soul, jazz blues, motown, soul",1968
7s25THrKz86DM225dOYwnr,Respect,Aretha Franklin,I Never Loved a Man the Way I Love You,1967-03-10,73,147600,False,"classic soul, jazz blues, motown, soul",1967
5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,Lady Soul (With Bonus Selections),1968-01-22,67,165333,False,"classic soul, jazz blues, motown, soul",1968
4yQw7FR9lcvL6RHtegbJBh,Think,Aretha Franklin,Aretha Now,1968-06-14,64,139733,False,"classic soul, jazz blues, motown, soul",1968
2gJDyiRxxIglLXp545SPVL,I Knew You Were Waiting (For Me),"Aretha Franklin, George Michael",ARETHA,2021-07-30,63,240120,False,"classic soul, jazz blues, motown, soul",2021
2oZmMp5M6L0Rh7G84Um2tF,Chain of Fools,Aretha Franklin,Lady Soul (With Bonus Selections),1968-01-22,61,167066,False,"classic soul, jazz blues, motown, soul",1968
4VijLEUxHEzbWKYL5u9wuN,You Send Me,Aretha Franklin,Aretha Now,1968-06-14,59,149626,False,"classic soul, jazz blues, motown, soul",1968
7L4G39PVgMfaeHRyi1ML7y,Day Dreaming,Aretha Franklin,"Young, Gifted and Black",1972-01-24,58,239960,False,"classic soul, jazz blues, motown, soul",1972
4uCbetXW9LStYPUjCpBVp9,Son of a Preacher Man,Aretha Franklin,This Girl's in Love with You,1970-01-15,56,199266,False,"classic soul, jazz blues, motown, soul",1970
1hES47PrbU8GPTI5A9lsr0,I Never Loved a Man (The Way I Love You),Aretha Franklin,I Never Loved a Man the Way I Love You,1967-03-10,55,171773,False,"classic soul, jazz blues, motown, soul",1967
4YQGUz5eb6dfEY7VrWNMD4,(You Make Me Feel Like) A Natural Woman - Live at Berns Salonger - Stockholm May 2nd. 1968 (Restauración 2023),Aretha Franklin,"Aretha Franklin Live at Berns Salonger, Stockholm May 2nd. 1968 (Restauración 2023)",2023-06-23,25,189996,False,"classic soul, jazz blues, motown, soul",2023
42ygNGjiaiU0vTIao3XASp,Come Back Baby - Live at Berns Salonger - Stockholm May 2nd. 1968 [Restauración 2023],Aretha Franklin,"Aretha Franklin Live at Berns Salonger, Stockholm May 2nd. 1968 (Restauración 2023)",2023-06-23,23,209387,False,"classic soul, jazz blues, motown, soul",2023
7KX67okmY02ICdcTPUIeF4,Dr. Feelgood (Love Is A Serious Business) - Live at Berns Salonger - Stockholm May 2nd. 1968 [Restauración 2023],Aretha Franklin,"Aretha Franklin Live at Berns Salonger, Stockholm May 2nd. 1968 (Restauración 2023)",2023-06-23,22,313295,False,"classic soul, jazz blues, motown, soul",2023
0jqVKnt7fAOngFLpj42dsv,Since You've Been Gone (Sweet Sweet Baby) - Live at Berns Salonger - Stockholm May 2nd. 1968 [Restauración 2023],Aretha Franklin,"Aretha Franklin Live at Berns Salonger, Stockholm May 2nd. 1968 (Restauración 2023)",2023-06-23,21,141043,False,"classic soul, jazz blues, motown, soul",2023
131L0Cdg7EdaA3yz9qV347,I Never Loved A Man (The Way I Love You) - Live at Berns Salonger - Stockholm May 2nd. 1968 [Restauración 2023],Aretha Franklin,"Aretha Franklin Live at Berns Salonger, Stockholm May 2nd. 1968 (Restauración 2023)",2023-06-23,22,255193,False,"classic soul, jazz blues, motown, soul",2023
1n0Fa0LAWF8MJLWi31iw0n,Chain Of Fools - Live at Berns Salonger - Stockholm May 2nd. 1968 [Restauración 2023],Aretha Franklin,"Aretha Franklin Live at Berns Salonger, Stockholm May 2nd. 1968 (Restauración 2023)",2023-06-23,21,158133,False,"classic soul, jazz blues, motown, soul",2023
4PX0h8cRfBxZoG9mdgVqOy,Respect - Live at Berns Salonger - Stockholm May 2nd. 1968 [Restauración 2023],Aretha Franklin,"Aretha Franklin Live at Berns Salonger, Stockholm May 2nd. 1968 (Restauración 2023)",2023-06-23,21,330377,False,"classic soul, jazz blues, motown, soul",2023
6RNDeRnWsRMjPdNVgupZCs,I Just Called To Say I Love You,Stevie Wonder,At The Close Of A Century,1999-11-23,76,262240,False,"classic soul, motown, soul",1999
0kzhMZZNmxiLG7qyJhVBHB,"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,Signed Sealed And Delivered,1970-08-07,74,161000,False,"classic soul, motown, soul",1970
1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,Stevie Wonder,The Definitive Collection,2002-10-29,74,245493,False,"classic soul, motown, soul",2002
4pNiE4LCVV74vfIBaUHm1b,Sir Duke,Stevie Wonder,Songs In The Key Of Life,1976-09-28,72,232760,False,"classic soul, motown, soul",1976
0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,Stevie Wonder,In Square Circle,1985-09-13,72,252560,False,"classic soul, motown, soul",1985
4kP69y3GKHi9tXckfgp4bK,For Once In My Life,Stevie Wonder,For Once In My Life,1968-12-01,72,169800,False,"classic soul, motown, soul",1968
3NlLmKBJozwoi0k03Feb1N,Isn't She Lovely,Stevie Wonder,The Definitive Collection (Deluxe Edition),2002-10-29,69,199386,False,"classic soul, motown, soul",2002
4N0TP4Rmj6QQezWV88ARNJ,Superstition,Stevie Wonder,Talking Book,1972-10-28,68,266133,False,"classic soul, motown, soul",1972
0n2pjCIMKwHSXoYfEbYMfX,You Are The Sunshine Of My Life,Stevie Wonder,Talking Book,1972-10-28,68,178200,False,"classic soul, motown, soul",1972
0dMd4rilfd6gPbXaLpNYhu,Higher Ground,Stevie Wonder,Innervisions,1973-08-03,67,222600,False,"classic soul, motown, soul",1973
6zRNMLefwtJGYXcS5rDaw3,Happy Birthday,Stevie Wonder,Best Birthday Songs,2025-09-05,1,357226,False,"classic soul, motown, soul",2025
4cwlrHlBs68Zt8ITRv6nFm,Celebration - Single Version,Kool & The Gang,Best Birthday Songs,2025-09-05,0,296276,False,"disco, funk",2025
1QWNUq6xksfyGfB9Tvadcy,It's My Party,Lesley Gore,Best Birthday Songs,2025-09-05,0,142333,False,,2025
4onjnf5PCL4UuCSZeZbEMg,Young Folks,Peter Bjorn and John,Best Birthday Songs,2025-09-05,0,276693,False,indie,2025
62aYA4jCumJlMshchTbGlh,It's A Good Day - Remastered 1998,Peggy Lee,Best Birthday Songs,2025-09-05,0,173466,False,"big band, jazz, swing music, vocal jazz",2025
5t80wawov33Q4oTBWtvhyo,Dancing Queen,ABBA,Best Birthday Songs,2025-09-05,0,231093,False,,2025
5LYvvKbWgNvcBNV5ukEQch,"Happy, Happy Birthday - Remastered",Wanda Jackson,Best Birthday Songs,2025-09-05,0,160306,False,"psychobilly, rock and roll, rockabilly",2025
0tOqErmBhpj5x220aNX3uU,Walking On Sunshine,Katrina & The Waves,Best Birthday Songs,2025-09-05,0,221333,False,,2025
7lWSqeDQ7VD4NKVpSCYvfD,Birthday,Katy Perry,Best Birthday Songs,2025-09-05,1,215040,False,pop,2025
2IgnLytlOGk9ccBkRI7O83,Happy Birthday - Single Version,Loretta Lynn,Best Birthday Songs,2025-09-05,0,123226,False,"christian country, classic country, country, honky tonk, traditional country",2025
09KTK58EpUsWCO4g0o4cQ4,Birthday Song,Don McLean,Best Birthday Songs,2025-09-05,0,160373,False,,2025
7qk9OPlH2iiRiWadIRidQD,Slipping Through My Fingers,ABBA,Best Birthday Songs,2025-09-05,2,235682,False,,2025
3b64TqyaUAw9GKaBWUnhAB,Don't Stop Me Now - ...Revisited,Queen,Best Birthday Songs,2025-09-05,0,217824,False,"classic rock, glam rock, rock",2025
5H2xyVylfi70E7sYLW4hC3,Best Day Of My Life - Single Version,American Authors,Best Birthday Songs,2025-09-05,0,194186,False,,2025
6OzHt2CIZdh6sgzQj5uA5C,Young At Heart,Frank Sinatra,Best Birthday Songs,2025-09-05,0,174466,False,"adult standards, big band, christmas, jazz, swing music, vocal jazz",2025
4CVwUxq4KF1OVXU18M8T3d,Fascination - International Version,Alphabeat,Best Birthday Songs,2025-09-05,0,182120,False,europop,2025
0LuFeTYT4FTla74Et9drCW,"Happy, Happy Birthday Baby",Ronnie Milsap,Best Birthday Songs,2025-09-05,0,220413,False,"classic country, country, traditional country",2025
3BxHLYt2yJJIOOyuHOVlYO,Birthday,Meredith Brooks,Best Birthday Songs,2025-09-05,0,196266,False,,2025
0brKODali7XDOcN2eekkcv,Happy Birthday To Me,Cracker,Best Birthday Songs,2025-09-05,0,211493,False,,2025
6SG6DVPdnFs7Tm7kzVIh3X,Glad You Came,The Wanted,Best Birthday Songs,2025-09-05,0,197935,False,,2025
5YIKcZSd7pdbNJRFJDbvEG,Young Hearts Run Free,Kym Mazelle,Best Birthday Songs,2025-09-05,0,255893,False,acid house,2025
7oFCSrXF1uDD41XN5fPj00,Firework,Katy Perry,Best Birthday Songs,2025-09-05,0,227973,False,pop,2025
56e6ObJGuU71vdQAhyX7Ul,Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",Best Birthday Songs,2025-09-05,0,264146,False,,2025
4OJqVqHq57lUCE8LMJ69NA,Cake By The Ocean,DNCE,Best Birthday Songs,2025-09-05,0,234920,True,,2025
4iBD9vo7bhmXJQVUeGL7EH,This Is How We Do It,"Montell Jordan, Wino",Best Birthday Songs,2025-09-05,0,277293,False,"doom metal, drone metal, new jack swing, sludge metal, stoner metal, stoner rock",2025
1gBgEsTjHXBsBZt4QZ4pu2,Pushing 20,Sabrina Carpenter,Best Birthday Songs,2025-09-05,2,166233,False,,2025
2s7usciEqNlhzNRUuHQpnx,Birthday Sex,Jeremih,Best Birthday Songs,2025-09-05,0,226506,False,,2025
67U33M1NxiRW5bidPgXoGg,Birthday Girl,Stormzy,Best Birthday Songs,2025-09-05,0,245977,True,"grime, uk drill, uk grime",2025
3l9K1NDXdSvh26Zt1ATAkg,It's Yo Birthday,The-Dream,Best Birthday Songs,2025-09-05,0,256422,True,r&b,2025
27X7dLcIKHwynMKUAU6B2g,Happy Birthday,Tyga,Best Birthday Songs,2025-09-05,0,204400,True,,2025
7pv80uUHfocFqfTytu1MVi,Didn't Cha Know,Erykah Badu,Mama's Gun,2000-10-31,71,238733,False,"neo soul, r&b",2000
0tNuJpBgtE65diL6Q8Q7fI,On & On,Erykah Badu,Baduizm,1997-01-01,69,226133,True,"neo soul, r&b",1997
6sIMSl1n3KDPr03Fw8mujd,Next Lifetime,Erykah Badu,Baduizm,1997-01-01,62,386626,False,"neo soul, r&b",1997
2jAn0rAOyLW6hIEuIDNcoT,Appletree,Erykah Badu,Baduizm,1997-01-01,62,265373,False,"neo soul, r&b",1997
74HYrIbnpc2xKCTenv5qKM,Window Seat,Erykah Badu,New Amerykah Part Two: Return Of The Ankh,2010-03-30,61,289720,False,"neo soul, r&b",2010
6zfVYM5Nne0EzpjzYfJKwp,I'll Call U Back,Erykah Badu,But You Caint Use My Phone (Mixtape),2015-11-27,59,117976,True,"neo soul, r&b",2015
12wvLk3fOmOonVmH0TtQ8L,Next To You,"Erykah Badu, The Alchemist",Next To You,2025-06-20,59,245951,False,"alternative hip hop, boom bap, experimental hip hop, jazz rap, neo soul, r&b",2025
7LJz6DZS1tIRB06bbYbAPi,...& On,Erykah Badu,Mama's Gun,2000-10-31,58,214133,True,"neo soul, r&b",2000
6s4xndGKUhW0xXPYvFlwcL,Other Side Of The Game,Erykah Badu,Baduizm,1997-01-01,58,393733,False,"neo soul, r&b",1997
5dlfvkyZOuBCFP1KbzRHUx,Orange Moon,Erykah Badu,Mama's Gun,2000-10-31,57,430000,False,"neo soul, r&b",2000
3uQpA6cs2OsEqAv1dOPjkE,MUTT,Leon Thomas,Spicy & Dark Romance,2025-08-22,0,193333,True,,2025
0fagemRgjBOreqvk1shEqx,All For Us - from the HBO Original Series Euphoria,"Labrinth, Zendaya",Spicy & Dark Romance,2025-08-22,0,192986,False,,2025
59WNeshBHCDbdUqijgAMKC,How You Want It?,"Teyana Taylor, King Combs",Spicy & Dark Romance,2025-08-22,0,222213,True,,2025
2vvTxMU6JPheCNKjBhfkVZ,In For It,"Tory Lanez, RL Grime",Spicy & Dark Romance,2025-08-22,5,293306,True,"edm, edm trap, future bass",2025
7sCybaNBoGqrZef9CAXpKp,telepatía,Kali Uchis,Spicy & Dark Romance,2025-08-22,0,160191,False,,2025
1dqYfqkus1dmQhshoUsuQI,Altitude,Montell Fish,Spicy & Dark Romance,2025-08-22,8,164000,False,,2025
7zgMOf9GIMXCllBv96DV5t,B.S.,"Jhené Aiko, H.E.R.",Spicy & Dark Romance,2025-08-22,0,212866,True,r&b,2025
3A99N5HS9RGXsAkT0kFHwa,Birthday Sex,Jeremih,Spicy & Dark Romance,2025-08-22,0,226506,False,,2025
5yZnF2eZ3yIehzbLuPIUeD,Who's That Girl?,Eve,Spicy & Dark Romance,2025-08-22,0,282080,True,,2025
6atIkyFDFD2VUlLQQaACyc,High,"Whethan, Dua Lipa",Spicy & Dark Romance,2025-08-22,0,196706,True,pop,2025
6m8QZD8WteXAL6azbMi0JE,Guys My Age,Hey Violet,Spicy & Dark Romance,2025-08-22,1,213694,True,,2025
3KZOzuJ3RjnDpDw4qmAuyQ,2 seater,"Montell Fish, dj gummy bear",Spicy & Dark Romance,2025-08-22,0,65982,True,,2025
5MoLyUBhXsr0TYyNUCeTlY,I Want It,Two Feet,Spicy & Dark Romance,2025-08-22,0,139680,False,,2025
6QpMELQUZfZmRygOizjzIR,Mystery Lady,"Masego, Don Toliver",Spicy & Dark Romance,2025-08-22,0,228453,False,,2025
4pFywZL2Y8CncewJLCGnbN,Moonlight,Kali Uchis,Spicy & Dark Romance,2025-08-22,3,187557,False,,2025
6nw3fetvi18vB9wnEfTgXe,Lose Control,Amaria,Spicy & Dark Romance,2025-08-22,1,181831,False,"alternative r&b, neo soul",2025
4sDIVDewEtxWn8BL3vDUl3,What’s Your Pleasure?,Jessie Ware,Spicy & Dark Romance,2025-08-22,0,280000,False,,2025
10NHqewzBrooLNCUq4NJ9z,Runnin Low,Kieran Alleyne,Spicy & Dark Romance,2025-08-22,33,231273,True,,2025
31eXgzxviw9JS6hZRAjWkM,Hotel,Montell Fish,Spicy & Dark Romance,2025-08-22,3,197333,False,,2025
46Vvfe8scoEfBtdu5TENba,First,SoMo,Spicy & Dark Romance,2025-08-22,0,206653,False,,2025
2TsqxMJnCEFR97r8jFHsMA,Selfish Love,Jessie Ware,Spicy & Dark Romance,2025-08-22,0,237533,False,,2025
3Whid4TVfaV8olHmiIe7j1,Your Teeth In My Neck,Kali Uchis,Spicy & Dark Romance,2025-08-22,0,186181,False,,2025
16tlHK3TUWvtny3xZLrRgV,Through The Night,"Maeta, Free Nationals",Spicy & Dark Romance,2025-08-22,0,258024,False,indie r&b,2025
1KhPYDhuYzLapcfF1ZFCRy,Bye Bye My Love,Masego,Spicy & Dark Romance,2025-08-22,0,178816,False,,2025
4UXR9hV46bI0mXUanwTpnZ,Fuck Yo Feelings,"Robert Glasper, Yebba",Spicy & Dark Romance,2025-08-22,1,150000,True,"jazz rap, neo soul",2025
7cYbeuBrN59paQ2sW5TEpg,living room flow,Jhené Aiko,Spicy & Dark Romance,2025-08-22,1,262480,True,r&b,2025
0q1SD4mWtk2FPBhEz7rIsR,Pull Up On You,sobhhï,Spicy & Dark Romance,2025-08-22,0,141084,False,dark r&b,2025
5ArZcTIFGr1qfOZZRpaPhp,Poison - Zdot Remix,"Rita Ora, Krept & Konan, Zdot",Spicy & Dark Romance,2025-08-22,2,231133,False,"afroswing, grime, uk grime",2025
48L0Z2ZScvu5XcM8PDtmfs,Feel Like Makin' Love,D'Angelo,Spicy & Dark Romance,2025-08-22,0,382506,False,neo soul,2025
7JoMEbtabqGIxjKJEdvcRQ,LUCID DREAMS,"Leon Thomas, Masego",Spicy & Dark Romance,2025-08-22,0,226254,False,,2025
43fXhna0kkwMfFVMBc9X9Z,Lowkey,"Teyana Taylor, Erykah Badu",Spicy & Dark Romance,2025-08-22,0,257789,True,"neo soul, r&b",2025
0EP3cDf6c0Q66bkt9lMy0Y,Nightcall,"Kavinsky, Angèle, Phoenix",Spicy & Dark Romance,2025-08-22,11,179306,False,"chanson, french house, french indie pop, french pop, indie, synthwave, variété française",2025
0HmtyrzPD0CW3U4ppCGjcq,STILL BREATHING,"HEALTH, EKKSTACY",Spicy & Dark Romance,2025-08-22,0,321840,False,"industrial, industrial metal, industrial rock, noise rock, witch house",2025
0nAJ1r6AwP4ImyDzclQWWx,Wading,Jhené Aiko,Spicy & Dark Romance,2025-08-22,0,276400,False,r&b,2025
0tA026Ot1WiQnJUIIwz25r,Foolish,Ashanti,Spicy & Dark Romance,2025-08-22,0,232293,True,r&b,2025
0qlb7P43r64bnqR9pLbuIW,Beggin For Thread,BANKS,Spicy & Dark Romance,2025-08-22,0,250746,False,,2025
0A9nf1e125afEgbmWkYt6d,Some Feelings Never Go Away,Nia Sultana,Spicy & Dark Romance,2025-08-22,1,177726,True,,2025
61DPWlf9aHZOXWrqQ7J4Wz,YES IT IS,Leon Thomas,Spicy & Dark Romance,2025-08-22,0,228047,True,,2025
1RMiOrxaDOhZD6Lp9qrEoP,Still Ray,Raphael Saadiq,Spicy & Dark Romance,2025-08-22,12,183293,False,"neo soul, retro soul, soul",2025
6sOkiy2gKK6ZUrYmzfb3dv,After The Storm,"Kali Uchis, Tyler, The Creator, Bootsy Collins",Spicy & Dark Romance,2025-08-22,0,207454,False,funk,2025
5iItYl3Q6wCnKVfpK1uNVf,The Suburbs,Arcade Fire,The Suburbs (Deluxe),2010-07-01,63,315026,False,"baroque pop, indie rock",2010
